Strategy_FutScen_nr,District,Zone,Region,Strata,Strata_withoutUrban,Strategy,FutScen_label
91,Tarime TC,Lake,Mara,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Mpwapwa,Central,Dodoma,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Tunduru,Southern Highlands,Ruvuma,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Mkuranga,Eastern,Pwani,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Urambo,Western,Tabora,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Mlele,Southwest Highlands,Katavi,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Ifakara,Eastern,Morogoro,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Mlele,Southwest Highlands,Katavi,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Rufiji,Eastern,Pwani,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Madaba,Southern Highlands,Ruvuma,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Uyui,Western,Tabora,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Uyui,Western,Tabora,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Liwale,Southern,Lindi,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Busokelo,Southwest Highlands,Mbeya,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Korogwe Township Authority,Northern,Tanga,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Igunga,Western,Tabora,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Masasi Township Authority,Southern,Mtwara,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Morogoro,Eastern,Morogoro,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Kigamboni,Eastern,Daressalaam,urban,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Mpanda Urban,Southwest Highlands,Katavi,urban,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Kilwa,Southern,Lindi,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Kaliua,Western,Tabora,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Rufiji,Eastern,Pwani,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Morogoro Urban,Eastern,Morogoro,urban,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Newala TC,Southern,Mtwara,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Mlele,Southwest Highlands,Katavi,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Malinyi,Eastern,Morogoro,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Nkasi,Southwest Highlands,Rukwa,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Nachingwea,Southern,Lindi,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Sikonge,Western,Tabora,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Uyui,Western,Tabora,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Muheza,Northern,Tanga,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Ruangwa,Southern,Lindi,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Mtwara DC,Southern,Mtwara,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Magu,Lake,Mwanza,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Sikonge,Western,Tabora,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Pangani,Northern,Tanga,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Geita Town,Lake,Geita,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Kilwa,Southern,Lindi,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Kilindi,Northern,Tanga,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Mafia,Eastern,Pwani,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Morogoro Urban,Eastern,Morogoro,urban,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Liwale,Southern,Lindi,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Sikonge,Western,Tabora,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Shinyanga,Lake,Shinyanga,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Shinyanga Urban,Lake,Shinyanga,urban,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Mkuranga,Eastern,Pwani,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Ruangwa,Southern,Lindi,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Handeni Mjini,Northern,Tanga,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Kibaha,Eastern,Pwani,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Handeni,Northern,Tanga,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Songwe,Southwest Highlands,Songwe,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Ulanga,Eastern,Morogoro,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Magu,Lake,Mwanza,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Musoma Urban,Lake,Mara,urban,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Masasi,Southern,Mtwara,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Kilwa,Southern,Lindi,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Tandahimba,Southern,Mtwara,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Nzega TC,Western,Tabora,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Momba,Southwest Highlands,Songwe,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Maswa,Lake,Simiyu,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Nzega TC,Western,Tabora,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Nachingwea,Southern,Lindi,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Malinyi,Eastern,Morogoro,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Muheza,Northern,Tanga,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Masasi,Southern,Mtwara,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Kaliua,Western,Tabora,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Nanyamba TC,Southern,Mtwara,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Shinyanga Urban,Lake,Shinyanga,urban,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Mtwara DC,Southern,Mtwara,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Songea DC,Southern Highlands,Ruvuma,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Nanyumbu,Southern,Mtwara,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Uyui,Western,Tabora,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Songwe,Southwest Highlands,Songwe,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Ulanga,Eastern,Morogoro,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Mafia,Eastern,Pwani,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Chunya,Southwest Highlands,Mbeya,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Ushetu,Lake,Shinyanga,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Musoma Urban,Lake,Mara,urban,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Nzega,Western,Tabora,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Kalambo,Southwest Highlands,Rukwa,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Malinyi,Eastern,Morogoro,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Masasi,Southern,Mtwara,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Nanyamba TC,Southern,Mtwara,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Kasulu Township Authority,Western,Kigoma,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Handeni,Northern,Tanga,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Nachingwea,Southern,Lindi,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Newala TC,Southern,Mtwara,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Kibiti,Eastern,Pwani,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Ludewa,Southern Highlands,Njombe,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Lindi,Southern,Lindi,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Busokelo,Southwest Highlands,Mbeya,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Nsimbo,Southwest Highlands,Katavi,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Kilombero,Eastern,Morogoro,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Bagamoyo,Eastern,Pwani,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Muheza,Northern,Tanga,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Maswa,Lake,Simiyu,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Liwale,Southern,Lindi,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Mkinga,Northern,Tanga,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Pangani,Northern,Tanga,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Nzega,Western,Tabora,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Msalala,Lake,Shinyanga,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Songea DC,Southern Highlands,Ruvuma,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Kisarawe,Eastern,Pwani,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Bukombe,Lake,Geita,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Korogwe Township Authority,Northern,Tanga,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Kyela,Southwest Highlands,Mbeya,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Bunda TC,Lake,Mara,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Rufiji,Eastern,Pwani,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Nsimbo,Southwest Highlands,Katavi,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Ulanga,Eastern,Morogoro,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Handeni Mjini,Northern,Tanga,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Kibaha,Eastern,Pwani,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Mtwara DC,Southern,Mtwara,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Kilindi,Northern,Tanga,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Mkinga,Northern,Tanga,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Liwale,Southern,Lindi,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Busokelo,Southwest Highlands,Mbeya,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Msalala,Lake,Shinyanga,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Urambo,Western,Tabora,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Bahi,Central,Dodoma,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Tanga Urban,Northern,Tanga,urban,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Mpanda Urban,Southwest Highlands,Katavi,urban,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Kisarawe,Eastern,Pwani,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Kyela,Southwest Highlands,Mbeya,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Newala DC,Southern,Mtwara,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Rufiji,Eastern,Pwani,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Nanyumbu,Southern,Mtwara,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Masasi Township Authority,Southern,Mtwara,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Mbinga TC,Southern Highlands,Ruvuma,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Bunda TC,Lake,Mara,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Tunduru,Southern Highlands,Ruvuma,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Kilindi,Northern,Tanga,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Meatu,Lake,Simiyu,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Itigi,Central,Singida,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Nzega TC,Western,Tabora,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Nzega,Western,Tabora,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Bahi,Central,Dodoma,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Chunya,Southwest Highlands,Mbeya,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Kisarawe,Eastern,Pwani,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Tarime TC,Lake,Mara,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Mvomero,Eastern,Morogoro,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Nsimbo,Southwest Highlands,Katavi,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Mafia,Eastern,Pwani,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Bariadi DC,Lake,Simiyu,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Kibaha Urban,Eastern,Pwani,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Igunga,Western,Tabora,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Mbinga TC,Southern Highlands,Ruvuma,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Mbinga,Southern Highlands,Ruvuma,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Bariadi TC,Lake,Simiyu,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Kibiti,Eastern,Pwani,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Kilombero,Eastern,Morogoro,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Ludewa,Southern Highlands,Njombe,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Madaba,Southern Highlands,Ruvuma,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Tunduru,Southern Highlands,Ruvuma,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Mpanda,Southwest Highlands,Katavi,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Itilima,Lake,Simiyu,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Songea Urban,Southern Highlands,Ruvuma,urban,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Bagamoyo,Eastern,Pwani,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Kahama TC,Lake,Shinyanga,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Handeni Mjini,Northern,Tanga,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Nsimbo,Southwest Highlands,Katavi,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Lindi,Southern,Lindi,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Korogwe,Northern,Tanga,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Mvomero,Eastern,Morogoro,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Nyasa,Southern Highlands,Ruvuma,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Nanyamba TC,Southern,Mtwara,high,high,revNMSP4a_adj_CMall,increase in CM - ITN MRC continuous
91,Malinyi,Eastern,Morogoro,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Lindi,Southern,Lindi,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Mbinga,Southern Highlands,Ruvuma,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Nanyamba TC,Southern,Mtwara,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Nkasi,Southwest Highlands,Rukwa,moderate,moderate,revNMSP8b_new_IPTscHighOnly_SMCmoderat_noLSM_withMDAinvlow,increase in CM - ITN MRC continuous
91,Newala DC,Southern,Mtwara,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
91,Kishapu,Lake,Shinyanga,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Sikonge,Western,Tabora,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Itilima,Lake,Simiyu,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Kahama TC,Lake,Shinyanga,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Mtwara DC,Southern,Mtwara,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Bariadi TC,Lake,Simiyu,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Mafia,Eastern,Pwani,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Tanga Urban,Northern,Tanga,urban,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Kisarawe,Eastern,Pwani,high,high,revNMSP4d_adj_CMall_withIPTsc_MDA_noLARV_inVeryLow,increase in CM - ITN MRC continuous
91,Ushetu,Lake,Shinyanga,high,high,revNMSP4b_adj_CMall_withIPTsc,increase in CM - ITN MRC continuous
91,Kasulu Township Authority,Western,Kigoma,moderate,moderate,revNMSP8a_new_IPTscHighOnly_SMCmoderat_noLSM,increase in CM - ITN MRC continuous
91,Nyasa,Southern Highlands,Ruvuma,high,high,revNMSP4c_adj_CMall_withIPTsc_LARVurbanOnly,increase in CM - ITN MRC continuous
